Flow ID,Flow Name,Flow Message ID,Flow Message Name,Flow Message Channel,Status,Delivered,Unique Opens,Open Rate,Unique Clicks,Click Rate,Placed Order,Placed Order Rate,Revenue,Revenue per Recipient,Unsub Rate,Complaint Rate,Bounce Rate,Tags,Client ID,Client Name
YeL3A6,Upsell - T-shirt,SGNmjL,"Email #1 Test #4 May 08, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
YeL3A6,Upsell - T-shirt,UqAYuR,"Email #1 Test #4 May 08, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
YeL3A6,Upsell - T-shirt,TjeEx8,Email 3 Upsell T-shirt,Email,live,5612,2504,0.44619,84,0.01497,12,0.00214,542.53001,0.09667,0.00499,0.00018,0.13462,,2,Live 2 Live
YeL3A6,Upsell - T-shirt,UaU7MC,Email 4 Upsell T-shirt,Email,live,5603,2443,0.43602,91,0.01624,9,0.00161,283.33,0.05057,0.00464,0,0.13547,,2,Live 2 Live
YeL3A6,Upsell - T-shirt,RR8ywv,T-shirt last sale,Email,live,5993,2925,0.48807,262,0.04372,36,0.00601,1039.71,0.17349,0.00467,0.00017,0.13346,,2,Live 2 Live
YeL3A6,Upsell - T-shirt,R2uH8i,Upsell,Email,live,5595,2368,0.42324,121,0.02163,6,0.00107,136.69,0.02443,0.00965,0.00018,0.13657,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,VDKNnK,Copy of Email #1,Email,live,115,60,0.52174,5,0.04348,1,0.0087,17.69,0.15383,0,0,0.03361,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,Xv2Pd2,"Copy of Email #1 Test #1 May 17, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,Th9Zzr,"Copy of Email #1 Test #1 May 17, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,XwNWeC,Copy of Email #3,Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,TRji2f,"Copy of Email #3 Test #1 May 17, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,V2J8U7,"Copy of Email #3 Test #1 May 17, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,V7n27w,Upsell,Email,live,2320,1006,0.43362,35,0.01509,3,0.00129,204.93,0.08833,0.00991,0,0.06602,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,RnMBDn,"Upsell Test #1 May 17, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,UXDnEk,"Upsell Test #1 May 17, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,Y9PYRf,Zip Hoodie Email #2,Email,live,2573,1297,0.50408,65,0.02526,11,0.00428,596.94999,0.23201,0.007,0,0.08564,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,XhYirF,"Zip Hoodie Email #2 Test #1 May 17, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,St6sbt,"Zip Hoodie Email #2 Test #1 May 17, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,TVXbdE,Zip Hoodie Email #3,Email,live,2316,1126,0.48618,26,0.01123,4,0.00173,161.46,0.06972,0.00561,0,0.06763,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,UyYdQh,Zip upsell 1,Email,live,2901,1513,0.52154,125,0.04309,24,0.00827,731.42,0.25213,0.00345,0.00034,0.08051,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,SsJsay,"Zip upsell 1 Test #1 May 17, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
SLykjN,Upsell - Zip Hoodie,W3Adbw,"Zip upsell 1 Test #1 May 17, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),W6s8QG,Copy of Email #1,Email,live,22722,9027,0.39728,1537,0.06764,363,0.01598,16716.89005,0.73571,0.01457,0.00075,0.13818,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),Sjp7F2,Email #1 - Text based Founder intro (Best Performing),Email,live,23840,10165,0.42638,1668,0.06997,381,0.01598,18844.28009,0.79045,0.0143,0.00088,0.13801,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),RGn54p,"Email #3 - Brand story, USP, Bestsellers highlight...Reiterate offer",Email,live,19708,5549,0.28156,296,0.01502,27,0.00137,1349.2,0.06846,0.00995,0.00051,0.13588,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),UycJZw,"Email #3 - Brand story, USP, Bestsellers highlight...Reiterate offer Test #6 May 08, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),S48yx2,"Email #3 - Brand story, USP, Bestsellers highlight...Reiterate offer Test #6 May 08, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),RBJNGZ,"Email #4 Social Proof & Testimonials Emails, reiterate offer",Email,live,18912,5675,0.30007,252,0.01332,21,0.00111,1101.63001,0.05825,0.0129,0.00058,0.1375,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),Yk9zWY,"Email #4 Social Proof & Testimonials Emails, reiterate offer Test #6 May 07, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),TvfHGL,"Email #4 Social Proof & Testimonials Emails, reiterate offer Test #6 May 07, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),SeKRjC,"Email #5 Offer reminder, talk through mission & bestsellers. Us vs Them",Email,live,18091,5980,0.33055,411,0.02272,56,0.0031,2594.05001,0.14339,0.01393,0.00066,0.1368,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),YzhhH9,"Email #5 Offer reminder, talk through mission & bestsellers. Us vs Them Test #6 May 08, 2026 Variation A",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),W5d7eD,"Email #5 Offer reminder, talk through mission & bestsellers. Us vs Them Test #6 May 08, 2026 Variation B",Email,manual,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),RLJNUy,"Hail Mary ""You have store credit waiting, expires today""",Email,live,11273,4742,0.42065,168,0.0149,12,0.00106,619.41,0.05495,0.00807,0.00018,0.00879,,2,Live 2 Live
WxfViB,WELCOME FLOW (FINISHED A/B TESTING),Uzzx7k,Welcome Email #5,Email,live,15961,5368,0.33632,273,0.0171,25,0.00157,952.02001,0.05965,0.0099,0.00031,0.02319,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,VDLVZa,Welcome Email #1: Existing Customer,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,RcZm53,"Welcome Email #1: Existing Customer Test #1 May 07, 2026 Variation A",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,U6cP7Y,"Welcome Email #1: Existing Customer Test #1 May 07, 2026 Variation B",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,RmgS2b,Welcome Email #1: Never Purchased,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,Sfdnw3,"Welcome Email #1: Never Purchased Test #1 May 07, 2026 Variation A",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,XCv33u,"Welcome Email #1: Never Purchased Test #1 May 07, 2026 Variation B",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
Y5dS8g,Welcome Series - Customer v. Non-Customer,Ueuk58,Welcome Email #2: Social Media,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,2,Live 2 Live
XVC2df,WinBack Flow,XcTX9Y,Winback - Email 1,Email,draft,2223,749,0.33693,55,0.02474,12,0.0054,523.86,0.23565,0.01574,0.00225,0.25302,,2,Live 2 Live
XVC2df,WinBack Flow,Wuya57,Winback - Email 2,Email,draft,1272,61,0.04796,3,0.00236,0,0,0,0,0.00236,0.00079,0.33991,,2,Live 2 Live
UTCCzR,MM | Abandoned Cart,TpALbq,Email 1A Nudge + Familiar greeting,Email,live,30,23,0.76667,3,0.1,1,0.03333,116.12,3.87067,0.03333,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,Tsd2nh,Email 1B Nudge + Support + Welcome Offer,Email,live,276,137,0.49638,9,0.03261,1,0.00362,107.45,0.38931,0.02174,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,XEF64e,Email 2A TB Reminder,Email,live,27,13,0.48148,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,WJ6g7i,Email 2B Text Based Reminder+ Welcome Offer,Email,live,246,119,0.48374,2,0.00813,1,0.00407,99.93,0.40622,0.00813,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,Yuv9tg,Email 3B What others are saying + Welcome Discount,Email,live,230,98,0.42609,4,0.01739,0,0,0,0,0.0087,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,X6W4Ye,"Email 3B What others are saying + Welcome Discount Test #1 April 21, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
UTCCzR,MM | Abandoned Cart,VQTXJY,"Email 3B What others are saying + Welcome Discount Test #1 April 21, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
XgDqRj,MM | Abandoned Cart (SMS),RgkHHf,SMS #1,SMS,live,40,0,0,3,0.075,0,0,0,0,0,0,0,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,VNcWhe,Email #1A Nudge + Familiar Greeting,Email,live,992,608,0.6129,56,0.05645,0,0,0,0,0.00907,0,0,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,QXj632,Email #1B Nudge + Support + Welcome Discount,Email,live,243,106,0.43621,14,0.05761,9,0.03704,840.46,3.45868,0.02058,0,0.00816,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,Sz4GJy,Email #2A (Item) is ready to Ship,Email,live,211,83,0.39336,9,0.04265,3,0.01422,312.2,1.47962,0.00948,0,0,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,SexFkY,Email #2B,Email,live,233,108,0.46352,8,0.03433,3,0.01288,290.2,1.24549,0.01717,0,0,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,TWVyyr,Email #3A LAST CHANCE,Email,live,964,517,0.53631,31,0.03216,2,0.00207,425.91,0.44182,0.00622,0.00104,0.00104,,8,Sauna Protocol
QVZPWQ,MM | Abandoned Checkout,WHBw6V,Email #3B,Email,live,220,80,0.36364,2,0.00909,1,0.00455,60.32,0.27418,0.02273,0,0,,8,Sauna Protocol
Xu3FG6,MM | Abandoned Checkout SMS,RtJYy2,SMS #1,SMS,live,20,0,0,0,0,1,0.05,89.47,4.4735,0.05,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,QQhjMi,Email #1A Keen on snatching this?,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,YzcEfi,Email #1B Reminder of the product they have,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,Y7dncY,Email #2 Text based reminder. Anything we can help with? See what's New >,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,VSzsSh,Email #2B Plain text email asking if they need any help/ Cross sells,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,WkVeQu,Email #3B Social Proof + Incentive/discount intro,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
WLLLJP,MM | Browse Abandonment,SVVeyE,Email #4 Text based from founder...Last chance on offer,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
Tma8qN,MM | Browse Abandonment - Standard,WVZTrL,Browse Abandonment,SMS,draft,1,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
RNSTVg,MM | Site Abandon Flow,VywFA8,Email #1 - Welcome back! Did you find what you were looking for?,Email,live,107,81,0.75701,4,0.03738,0,0,0,0,0.05607,0,0,,8,Sauna Protocol
RNSTVg,MM | Site Abandon Flow,YwmpYt,Email #2 - Category & Best sellers showcase + Welcome Discount,Email,live,258,71,0.27519,8,0.03101,0,0,0,0,0.01163,0,0.00386,,8,Sauna Protocol
RNSTVg,MM | Site Abandon Flow,XbdykV,Email #3 - Need any help?,Email,live,219,50,0.22831,4,0.01826,1,0.00457,87.5,0.39954,0.00913,0,0.00455,,8,Sauna Protocol
Usc735,MM | Welcome Flow,Yz4FpG,Copy of Email #4,Email,live,1241,556,0.44803,127,0.10234,40,0.03223,3420.75999,2.75645,0.00886,0.00161,0.00799,,8,Sauna Protocol
Usc735,MM | Welcome Flow,RQfVsp,Email #1A - Welcome Mystery Offer,Email,live,1497,714,0.47695,163,0.10888,47,0.0314,4167.8,2.7841,0.0147,0.00134,0.01253,,8,Sauna Protocol
Usc735,MM | Welcome Flow,YfYENX,"Email #1A - Welcome Mystery Offer Test #1 May 01, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
Usc735,MM | Welcome Flow,Tr6NyK,"Email #1A - Welcome Mystery Offer Test #1 May 01, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
Usc735,MM | Welcome Flow,SrEcBu,"Email #2 - Brand Story, USP, Bestsellers highlights..Reiterate offer",Email,live,740,242,0.32703,11,0.01486,5,0.00676,389.21001,0.52596,0.01351,0,0,,8,Sauna Protocol
Usc735,MM | Welcome Flow,R4XQSj,"Email #3 - Social Proof & Testimonials Emails, reiterate offer",Email,live,1103,355,0.32185,12,0.01088,6,0.00544,414.89,0.37615,0.00544,0.00091,0,,8,Sauna Protocol
Usc735,MM | Welcome Flow,SJKtST,"Email #4 - Offer reminders, talk thorugh mission & bestsellers Us vs. Them",Email,live,1056,350,0.33144,33,0.03125,9,0.00852,982.10999,0.93003,0.01042,0,0,,8,Sauna Protocol
Usc735,MM | Welcome Flow,Rn39r9,Hail Merry - Best Email Template,Email,live,828,283,0.34179,16,0.01932,5,0.00604,382.85,0.46238,0.00725,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,Yjqqks,Copy of Copy of Copy of SMS #2,SMS,live,5,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,RLHUV9,Copy of Copy of SMS #2,SMS,live,46,0,0,0,0,0,0,0,0,0.02174,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,X5nj7c,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,W5dYU8,SMS #1,SMS,live,222,0,0,63,0.28378,66,0.2973,5886.53002,26.5159,0.0991,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,Rek8DU,SMS #2,SMS,live,174,0,0,10,0.05747,1,0.00575,85.29,0.49017,0.06897,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,WBBMbm,SMS #3,SMS,live,96,0,0,4,0.04167,1,0.01042,104.4,1.0875,0.01042,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,R9GSiw,SMS #4,SMS,live,87,0,0,6,0.06897,0,0,0,0,0.05747,0,0,,8,Sauna Protocol
UgN7pD,MM | Welcome Series SMS,XGpmHP,SMS #7,SMS,live,70,0,0,17,0.24286,2,0.02857,222.59,3.17986,0.01429,0,0,,8,Sauna Protocol
WmE6Fv,Welcome Flow (Already Subscribed),VJD44S,Welcome Flow - Already Subscribed #1,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,8,Sauna Protocol
URcuJd,MM | Abandoned Cart (SMS),Ys4fKb,SMS #1,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
URcuJd,MM | Abandoned Cart (SMS),VeLGeg,SMS #1 (FIRST TIME),SMS,live,1,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
TTbUF8,MM | Abandoned Checkout (SMS),VFBNbB,SMS #1,SMS,live,1,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
Tjzj23,MM | Added to Cart DONE,WUr62Z,Email #1 (REPEAT) Nudge + Familiar Greeting,Email,live,6,3,0.5,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
Tjzj23,MM | Added to Cart DONE,UqkTyv,Email #1B Nudget + Support + Welcome Discount,Email,live,142,33,0.23239,7,0.0493,0,0,0,0,0.00704,0,0.01389,,7,Oxyfuel
Tjzj23,MM | Added to Cart DONE,QPv8xx,Email #2 (REPEAT) (Item) is ready to ship,Email,live,6,1,0.16667,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
Tjzj23,MM | Added to Cart DONE,UsMTHd,Email #2B P.A.S + Welcome Discount,Email,live,143,46,0.32168,5,0.03497,1,0.00699,38.98,0.27259,0.00699,0,0.02721,,7,Oxyfuel
Tjzj23,MM | Added to Cart DONE,TGGAAu,Email #3 Urgency + Testimonials,Email,live,130,24,0.18462,0,0,0,0,0,0,0,0,0.01515,,7,Oxyfuel
RyJeUj,MM | Browse Abandonment (SMS),V9zZVh,SMS #1 Browse Abandonment (FIRST-TIME),SMS,live,8,0,0,0,0,0,0,0,0,0.25,0,0,,7,Oxyfuel
RyJeUj,MM | Browse Abandonment (SMS),RkWpVm,SMS #1 Browse Abandonment (REPEAT),SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,WDyMJZ,"Email #1A Welcome Email, Community Welcome, Reiterate OFFER",Email,live,617,217,0.3517,37,0.05997,12,0.01945,711.23001,1.15272,0.00324,0,0.01908,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,VrbGDm,"Email #2 Brand Story, USP, Bestsellers highlights...Reiterate offer",Email,live,536,89,0.16604,2,0.00373,2,0.00373,76.73,0.14315,0.0056,0,0.00924,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,SV7waR,"Email #3 Social Proof & Testimonials Email, Reiterate offer",Email,live,543,88,0.16206,1,0.00184,0,0,0,0,0.00552,0.00184,0,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,WSC4Hn,"Email #4 Offer reminder, talk through mission & bestsellers. Us. Vs. Them",Email,live,547,84,0.15356,5,0.00914,1,0.00183,43.98,0.0804,0.00548,0.00183,0,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,VNx4hS,Email #5 - Last offer/hail Merry,Email,live,582,140,0.24055,3,0.00515,0,0,0,0,0,0,0.00342,,7,Oxyfuel
TCKP8S,MM | WELCOME FLOW DONE,RdiSZL,Welcome Email #1B: Resend Email 1 but with different SL/PT,Email,live,544,169,0.31066,21,0.0386,4,0.00735,259.42001,0.47688,0.00368,0,0.01805,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,VTXudk,Copy of Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,SW8KNZ,Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,R55BX8,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,TDM4M2,SMS #1,SMS,live,28,0,0,9,0.32143,5,0.17857,394.07001,14.07393,0.10714,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,UPbTES,SMS #2,SMS,live,19,0,0,1,0.05263,0,0,0,0,0,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,XM2C5d,SMS #3,SMS,live,12,0,0,0,0,0,0,0,0,0.16667,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,WwYwPX,SMS #4,SMS,live,9,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
XRDSqB,MM | Welcome Series SMS,Tuwy6e,SMS #7,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
Y5dDDr,NEW ABANDONED CHECKOUT DONE,WD6xDA,Email #1 (REPEAT) Nudge + Familiar Greeting,Email,live,400,79,0.1975,12,0.03,0,0,0,0,0.0025,0.0025,0.32546,,7,Oxyfuel
Y5dDDr,NEW ABANDONED CHECKOUT DONE,UZgwfy,Email #1B Nudget + Support + Welcome Discount,Email,live,83,23,0.27711,6,0.07229,2,0.0241,79.47,0.95747,0.0241,0,0.23148,,7,Oxyfuel
Y5dDDr,NEW ABANDONED CHECKOUT DONE,TT8A8U,Email #2 (REPEAT) (Item) is ready to ship,Email,live,402,116,0.28856,20,0.04975,2,0.00498,152.94,0.38045,0.00995,0,0.32323,,7,Oxyfuel
Y5dDDr,NEW ABANDONED CHECKOUT DONE,T9th2n,Email #2B P.A.S + Welcome Discount,Email,live,101,40,0.39604,7,0.06931,2,0.0198,178.94,1.77168,0.0099,0,0.17886,,7,Oxyfuel
Y5dDDr,NEW ABANDONED CHECKOUT DONE,WhK2cd,Email #3 Urgency + Testimonials,Email,live,100,23,0.23,1,0.01,0,0,0,0,0,0,0.19355,,7,Oxyfuel
Tc5hfL,NEW ACTIVE ON SITE DONE,RSmbJp,Email #1 Category + Best sellers showcase + Welcome discount,Email,live,544,187,0.34375,9,0.01654,2,0.00368,103.96,0.1911,0.01103,0.00184,0.02509,,7,Oxyfuel
Tc5hfL,NEW ACTIVE ON SITE DONE,YvEVv6,Email #1A Welcome back! Did you find what you were looking for,Email,live,203,103,0.50739,7,0.03448,3,0.01478,217.92,1.0735,0.04433,0.00493,0,,7,Oxyfuel
Tc5hfL,NEW ACTIVE ON SITE DONE,WXJ559,Email #2 Last chance for a discount/ Us vs. them,Email,live,480,157,0.32708,3,0.00625,1,0.00208,87.08,0.18142,0.01042,0.00208,0.02041,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,V8sFkk,Email #1A - Reminder of the product they have,Email,live,560,162,0.28929,4,0.00714,2,0.00357,109.97001,0.19638,0.00357,0.00179,0.04762,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,U5G6Wp,Email #1B Reminder of the product they have,Email,live,228,86,0.37719,2,0.00877,0,0,0,0,0.00439,0,0,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,RSHbKi,Email #2 (REPEAT) Text Based Reminder. Anything we can help with? See what's new>,Email,live,128,94,0.73438,2,0.01562,2,0.01562,108.96,0.85125,0.00781,0,0,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,RANqyB,Email #2B We're here to help..Any questions? Offer Reminder,Email,live,644,261,0.40528,7,0.01087,1,0.00155,69.98,0.10866,0.00776,0.00311,0.03593,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,R72Suf,Email #3B Social Proof + Welcome Offer,Email,live,628,151,0.24045,8,0.01274,0,0,0,0,0.00318,0,0.03236,,7,Oxyfuel
YhyUzY,NEW BROWSE ABANDONED DONE,XyscQg,Email #4B LAST OFFER,Email,live,328,86,0.2622,4,0.0122,0,0,0,0,0.0061,0,0.05747,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,RsBTUy,Copy of Email #1 Reiterate community/Mission,Email,draft,126,45,0.35714,0,0,1,0.00794,73.97,0.58706,0.01587,0,0,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,WhvLaL,Copy of Email #1 Reiterate community/Mission,Email,draft,328,103,0.31402,2,0.0061,0,0,0,0,0.01524,0,0.00304,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,Udqmv3,Email #1 (NEW CUSTOMER) - THANK YOU + UPSELL,Email,draft,338,47,0.13905,4,0.01183,0,0,0,0,0.00296,0.00296,0.63656,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,Sgjdk8,Email #1 Loyal customer: personal thank you + big discount,Email,draft,324,64,0.19753,4,0.01235,0,0,0,0,0,0,0.00917,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,TApiSq,Email #1 Repeat Customer: Thank You,Email,draft,128,42,0.32812,4,0.03125,0,0,0,0,0.04688,0,0,,7,Oxyfuel
SqYtYy,NEW POST-PURCHASE FOLLOW UP,XNg8vZ,New Customer: 2nd Purchase Incentive,Email,draft,408,97,0.23775,1,0.00245,0,0,0,0,0.0049,0,0.33005,,7,Oxyfuel
T4HwCZ,SUNSET FLOW,UFSTsG,Email #1 Not interested Anymore?,Email,live,312,14,0.04487,0,0,0,0,0,0,0,0,0,,7,Oxyfuel
SzK9L4,MM | Abandoned Checkout Flow DONE,Y6RyS8,Email #1A Nudge + Gratitude/Familiar Geeting,Email,live,8,6,0.75,2,0.25,1,0.125,106.79,13.34875,0,0,0,,4,CanineDrops
SzK9L4,MM | Abandoned Checkout Flow DONE,WGYH4f,Email #1B Nudge + Support + Welcome Discount reminder,Email,live,106,47,0.4434,8,0.07547,5,0.04717,531.86001,5.01755,0.00943,0,0.05357,,4,CanineDrops
SzK9L4,MM | Abandoned Checkout Flow DONE,VsHmMy,Email #2A (Item) is ready to Ship,Email,live,7,5,0.71429,1,0.14286,2,0.28571,169.71,24.24429,0,0,0,,4,CanineDrops
SzK9L4,MM | Abandoned Checkout Flow DONE,UUUPyF,Email #2B P.A.S + Welcome Discount,Email,live,45,22,0.48889,2,0.04444,0,0,0,0,0.02222,0,0.02174,,4,CanineDrops
SzK9L4,MM | Abandoned Checkout Flow DONE,W3HqfE,Email #3A LAST CHANCE / Say they've been seleted for a discount (Text-based),Email,live,5,2,0.4,1,0.2,0,0,0,0,0,0,0,,4,CanineDrops
SzK9L4,MM | Abandoned Checkout Flow DONE,TE4efC,"Email #3B TB From Founder, welcome offer expiry",Email,live,109,29,0.26606,4,0.0367,1,0.00917,55.98,0.51358,0.00917,0,0.01802,,4,CanineDrops
